 7.10   3.586E-044   2.880E-037   7.414E-032   2.547E-027   1.103E-022   9.012E-019   2.935E-015   2.816E-012   1.416E-009   3.446E-007   6.372E-005   5.619E-003   3.046E-001   4.306E-001   2.591E-001
 7.05   3.275E-043   2.333E-036   5.241E-031   1.567E-026   5.841E-022   4.038E-018   1.101E-014   8.843E-012   3.676E-009   7.387E-007   1.134E-004   8.460E-003   4.157E-001   4.135E-001   1.622E-001
 7.00   2.906E-042   1.832E-035   3.589E-030   9.329E-026   2.991E-021   1.745E-017   3.970E-014   2.660E-011   9.097E-009   1.503E-006   1.902E-004   1.193E-002   5.333E-001   3.645E-001   9.006E-002
 6.95   2.538E-041   1.414E-034   2.413E-029   5.447E-025   1.498E-020   7.351E-017   1.391E-013   7.740E-011   2.168E-008   2.928E-006   3.033E-004   1.587E-002   6.466E-001   2.937E-001   4.356E-002
 6.90   2.209E-040   1.086E-033   1.613E-028   3.159E-024   7.449E-020   3.062E-016   4.799E-013   2.208E-010   5.035E-008   5.528E-006   4.648E-004   2.011E-002   7.466E-001   2.148E-001   1.798E-002
 6.85   1.945E-039   8.425E-033   1.088E-027   1.845E-023   3.727E-019   1.279E-015   1.654E-012   6.262E-010   1.156E-007   1.026E-005   6.938E-004   2.453E-002   8.272E-001   1.413E-001   6.239E-003
 6.80   1.765E-038   6.720E-032   7.535E-027   1.105E-022   1.908E-018   5.442E-015   5.782E-012   1.793E-009   2.663E-007   1.896E-005   1.021E-003   2.910E-002   8.844E-001   8.366E-002   1.842E-003
 6.75   1.671E-037   5.582E-031   5.432E-026   6.884E-022   1.016E-017   2.397E-014   2.083E-011   5.258E-009   6.241E-007   3.539E-005   1.499E-003   3.400E-002   9.184E-001   4.555E-002   4.826E-004
 6.70   1.688E-036   4.940E-030   4.168E-025   4.556E-021   5.737E-017   1.115E-013   7.883E-011   1.612E-008   1.519E-006   6.805E-005   2.240E-003   3.973E-002   9.345E-001   2.332E-002   1.163E-004
 6.65   1.859E-035   4.755E-029   3.474E-024   3.270E-020   3.507E-016   5.585E-013   3.198E-010   5.258E-008   3.906E-006   1.370E-004   3.453E-003   4.710E-002   9.378E-001   1.149E-002   2.667E-005
 6.60   2.260E-034   5.041E-028   3.184E-023   2.578E-019   2.355E-015   3.056E-012   1.409E-009   1.851E-007   1.075E-005   2.922E-004   5.558E-003   5.725E-002   9.314E-001   5.453E-003   5.561E-006
