 5.90   4.343E-018   3.043E-013   1.509E-009   1.000E-006   1.633E-004   7.743E-003   9.795E-001   1.251E-002   5.711E-005
 5.85   2.379E-017   1.361E-012   5.365E-009   2.770E-006   3.364E-004   1.100E-002   9.819E-001   6.780E-003   2.067E-005
 5.80   1.437E-016   6.696E-012   2.083E-008   8.307E-006   7.394E-004   1.625E-002   9.794E-001   3.640E-003   7.494E-006
 5.75   9.519E-016   3.597E-011   8.783E-008   2.681E-005   1.726E-003   2.482E-002   9.715E-001   1.962E-003   2.760E-006
 5.70   6.989E-015   2.135E-010   4.060E-007   9.382E-005   4.289E-003   3.919E-002   9.554E-001   1.069E-003   1.040E-006
 5.65   5.630E-014   1.385E-009   2.038E-006   3.525E-004   1.123E-002   6.334E-002   9.245E-001   5.878E-004   3.989E-007
 5.60   4.771E-013   9.426E-009   1.064E-005   1.359E-003   2.953E-002   9.972E-002   8.690E-001   3.301E-004   1.589E-007
 5.55   3.837E-012   6.067E-008   5.206E-005   4.840E-003   7.023E-002   1.380E-001   7.867E-001   1.978E-004   7.047E-008
 5.50   2.680E-011   3.379E-007   2.185E-004   1.453E-002   1.375E-001   1.534E-001   6.942E-001   1.314E-004   3.690E-008
 5.45   1.596E-010   1.600E-006   7.715E-004   3.601E-002   2.162E-001   1.365E-001   6.105E-001   9.586E-005   2.244E-008
 5.40   8.350E-010   6.634E-006   2.354E-003   7.550E-002   2.775E-001   1.034E-001   5.411E-001   7.437E-005   1.506E-008
 5.35   3.963E-009   2.487E-005   6.412E-003   1.383E-001   2.992E-001   7.191E-002   4.841E-001   5.976E-005   1.069E-008
 5.30   1.727E-008   8.544E-005   1.579E-002   2.235E-001   2.755E-001   4.938E-002   4.357E-001   4.891E-005   7.823E-009
 5.25   6.932E-008   2.697E-004   3.518E-002   3.159E-001   2.195E-001   3.579E-002   3.933E-001   4.037E-005   5.807E-009
 5.20   2.580E-007   7.874E-004   7.123E-002   3.900E-001   1.543E-001   2.838E-002   3.553E-001   3.343E-005   4.335E-009
 5.15   8.884E-007   2.123E-003   1.310E-001   4.223E-001   9.943E-002   2.438E-002   3.207E-001   2.769E-005   3.241E-009
 5.10   2.782E-006   5.202E-003   2.152E-001   4.061E-001   6.232E-002   2.199E-002   2.892E-001   2.292E-005   2.424E-009
 5.05   7.938E-006   1.159E-002   3.135E-001   3.533E-001   4.090E-002   2.036E-002   2.604E-001   1.895E-005   1.811E-009
 5.00   2.085E-005   2.375E-002   4.080E-001   2.850E-001   3.021E-002   1.914E-002   2.339E-001   1.562E-005   1.349E-009
 4.95   5.060E-005   4.490E-002   4.827E-001   2.192E-001   2.560E-002   1.821E-002   2.093E-001   1.282E-005   9.978E-010
 4.90   1.113E-004   7.696E-002   5.295E-001   1.655E-001   2.395E-002   1.751E-002   1.864E-001   1.044E-005   7.306E-010
 4.85   2.207E-004   1.188E-001   5.486E-001   1.268E-001   2.359E-002   1.702E-002   1.649E-001   8.412E-006   5.274E-010
 4.80   3.984E-004   1.666E-001   5.464E-001   1.016E-001   2.369E-002   1.671E-002   1.447E-001   6.691E-006   3.736E-010
 4.75   6.634E-004   2.153E-001   5.314E-001   8.661E-002   2.384E-002   1.654E-002   1.257E-001   5.238E-006   2.586E-010
 4.70   1.040E-003   2.607E-001   5.114E-001   7.861E-002   2.379E-002   1.651E-002   1.079E-001   4.027E-006   1.745E-010
 4.65   1.556E-003   2.995E-001   4.923E-001   7.501E-002   2.337E-002   1.658E-002   9.167E-002   3.044E-006   1.150E-010
 4.60   2.246E-003   3.302E-001   4.771E-001   7.396E-002   2.251E-002   1.674E-002   7.727E-002   2.275E-006   7.456E-011
 4.55   3.124E-003   3.531E-001   4.664E-001   7.413E-002   2.126E-002   1.697E-002   6.496E-002   1.696E-006   4.822E-011
 4.50   4.139E-003   3.701E-001   4.595E-001   7.456E-002   1.976E-002   1.724E-002   5.470E-002   1.269E-006   3.143E-011
 4.45   5.255E-003   3.837E-001   4.547E-001   7.469E-002   1.814E-002   1.748E-002   4.599E-002   9.493E-007   2.049E-011
 4.40   6.485E-003   3.960E-001   4.511E-001   7.418E-002   1.644E-002   1.758E-002   3.823E-002   6.977E-007   1.303E-011
 4.35   7.901E-003   4.088E-001   4.477E-001   7.268E-002   1.469E-002   1.736E-002   3.094E-002   4.914E-007   7.799E-012
 4.30   9.656E-003   4.236E-001   4.437E-001   6.978E-002   1.283E-002   1.656E-002   2.383E-002   3.194E-007   4.156E-012
 4.25   1.202E-002   4.426E-001   4.380E-001   6.486E-002   1.078E-002   1.482E-002   1.687E-002   1.812E-007   1.821E-012
 4.20   1.548E-002   4.683E-001   4.286E-001   5.703E-002   8.340E-003   1.185E-002   1.039E-002   8.203E-008   5.759E-013
 4.15   2.087E-002   5.042E-001   4.112E-001   4.531E-002   5.456E-003   7.801E-003   5.091E-003   2.571E-008   1.073E-013
 4.10   2.970E-002   5.536E-001   3.788E-001   2.981E-002   2.619E-003   3.732E-003   1.735E-003   4.501E-009   8.705E-015
 4.05   4.442E-002   6.166E-001   3.226E-001   1.417E-002   7.632E-004   1.091E-003   3.411E-004   3.273E-010   2.018E-016
 4.00   6.842E-002   6.841E-001   2.430E-001   4.174E-003   1.107E-004   1.608E-004   3.126E-005   7.360E-012   1.061E-018
 3.95   1.050E-001   7.372E-001   1.571E-001   6.924E-004   6.833E-006   1.023E-005   1.090E-006   3.626E-014   6.606E-022
 3.90   1.558E-001   7.579E-001   8.622E-002   6.524E-005   1.786E-007   2.791E-007   1.486E-008   9.719E-017   4.375E-025
 3.85   2.200E-001   7.401E-001   3.983E-002   3.633E-006   1.863E-009   3.064E-009   6.072E-011   2.674E-020  -5.270E-029
 3.80   2.956E-001   6.893E-001   1.510E-002   1.240E-007   8.832E-012   1.532E-011   9.906E-014  -2.975E-024   9.040E-033
 3.75   3.801E-001   6.154E-001   4.498E-003   2.457E-009   1.257E-014   2.283E-014   2.305E-017  -1.444E-028   2.074E-037
 3.70   4.707E-001   5.283E-001   9.929E-004   2.776E-011   9.209E-018   1.753E-017   1.051E-021   6.453E-033   4.249E-042
 3.65   5.627E-001   4.372E-001   1.547E-004   1.642E-013   3.533E-022   6.801E-022  -9.526E-026   4.113E-037   9.376E-047
 3.60   6.480E-001   3.520E-001   1.791E-005   6.894E-016  -2.475E-026  -5.337E-026   2.176E-029   3.816E-042   2.767E-051
 3.55   7.150E-001   2.850E-001   2.065E-006   1.200E-018   1.019E-032   1.928E-032   3.175E-033   9.839E-048  -2.210E-056
 3.50   7.567E-001   2.433E-001   3.948E-007   1.055E-020  -5.830E-035  -1.378E-034  -3.084E-036   5.415E-051  -6.860E-060
 3.45   7.788E-001   2.212E-001   1.436E-007   7.974E-022   1.951E-036   4.747E-036   1.112E-037  -1.065E-052   5.640E-062
 3.40   7.908E-001   2.092E-001   7.958E-008   2.043E-022   6.299E-038   1.652E-037  -3.026E-039   4.990E-054  -2.110E-063
 3.35   7.984E-001   2.016E-001   5.344E-008   8.395E-023   9.248E-039   2.431E-038  -1.664E-040  -8.552E-056   7.774E-065
 3.30   8.042E-001   1.958E-001   3.891E-008   4.150E-023   2.065E-039   5.727E-039  -2.016E-041  -1.194E-057  -2.499E-066
 3.25   8.091E-001   1.909E-001   2.941E-008   2.230E-023   5.788E-040   1.663E-039  -3.377E-042  -4.876E-059   6.211E-068
 3.20   8.134E-001   1.866E-001   2.270E-008   1.254E-023   1.837E-040   5.456E-040  -6.821E-043  -3.157E-060  -7.919E-070
 3.15   8.174E-001   1.826E-001   1.776E-008   7.259E-024   6.400E-041   1.952E-040  -1.578E-043  -2.812E-061  -3.815E-072
 3.10   8.210E-001   1.790E-001   1.402E-008   4.294E-024   2.401E-041   7.480E-041  -4.065E-044  -3.163E-062  -9.117E-074
 3.05   8.244E-001   1.756E-001   1.115E-008   2.582E-024   9.577E-042   3.030E-041  -1.142E-044  -4.254E-063  -3.920E-075
 3.00   8.276E-001   1.724E-001   8.895E-009   1.571E-024   4.028E-042   1.285E-041  -3.447E-045  -6.582E-064  -2.401E-076
 2.95   8.306E-001   1.694E-001   7.112E-009   9.638E-025   1.774E-042   5.659E-042  -1.103E-045  -1.138E-064  -1.874E-077
 2.90   8.335E-001   1.665E-001   5.686E-009   5.949E-025   8.132E-043   2.571E-042  -3.706E-046  -2.151E-065  -1.744E-078
 2.85   8.363E-001   1.637E-001   4.537E-009   3.683E-025   3.866E-043   1.198E-042  -1.295E-046  -4.357E-066  -1.849E-079
 2.80   8.390E-001   1.610E-001   3.607E-009   2.282E-025   1.900E-043   5.698E-043  -4.667E-047  -9.298E-067  -2.140E-080
 2.75   8.417E-001   1.583E-001   2.853E-009   1.412E-025   9.620E-044   2.751E-043  -1.722E-047  -2.057E-067  -2.610E-081
 2.70   8.443E-001   1.557E-001   2.242E-009   8.701E-026   5.010E-044   1.342E-043  -6.459E-048  -4.670E-068  -3.311E-082
 2.65   8.468E-001   1.532E-001   1.747E-009   5.332E-026   2.677E-044   6.590E-044  -2.450E-048  -1.078E-068  -4.309E-083
 2.60   8.493E-001   1.507E-001   1.348E-009   3.242E-026   1.465E-044   3.243E-044  -9.341E-049  -2.506E-069  -5.675E-084
 2.55   8.518E-001   1.482E-001   1.028E-009   1.951E-026   8.202E-045   1.593E-044  -3.559E-049  -5.815E-070  -7.471E-085
