 5.90   8.411E-020   1.363E-014   9.416E-011   6.943E-008   5.486E-006   2.609E-004   5.950E-003   4.759E-002   8.620E-001   8.257E-002   1.614E-003   5.823E-006   5.760E-009   9.176E-013   2.613E-017   6.320E-021   1.745E-020   9.849E-041   1.423E-062
 5.85   7.224E-019   9.844E-014   5.632E-010   3.371E-007   2.028E-005   7.155E-004   1.173E-002   6.120E-002   8.836E-001   4.240E-002   3.598E-004   4.765E-007   1.462E-010   5.855E-015   3.389E-020   1.369E-022   3.998E-022   4.545E-043   1.068E-065
 5.80   6.596E-018   7.557E-013   3.577E-009   1.730E-006   7.838E-005   2.026E-003   2.347E-002   7.778E-002   8.771E-001   1.948E-002   6.385E-005   2.672E-008   2.116E-012   1.731E-017   1.848E-023   3.034E-024   9.130E-024   2.201E-045   9.929E-069
 5.75   6.436E-017   6.202E-012   2.427E-008   9.428E-006   3.185E-004   5.947E-003   4.786E-002   9.827E-002   8.398E-001   7.781E-003   8.554E-006   9.506E-010   1.561E-014   2.014E-020   5.336E-026   7.041E-026   2.177E-025   1.168E-047   1.046E-071
 5.70   6.681E-016   5.419E-011   1.751E-007   5.434E-005   1.351E-003   1.794E-002   9.821E-002   1.219E-001   7.579E-001   2.587E-003   8.095E-007   1.957E-011   5.311E-017   8.896E-024   1.293E-027   1.760E-027   5.568E-027   7.048E-050   1.346E-074
 5.65   6.732E-015   4.599E-010   1.227E-006   3.024E-004   5.467E-003   5.076E-002   1.852E-001   1.362E-001   6.214E-001   6.939E-004   5.164E-008   2.158E-013   7.205E-020   1.024E-027   3.465E-029   4.661E-029   1.501E-028   4.662E-052   1.874E-077
 5.60   5.874E-014   3.385E-009   7.441E-006   1.448E-003   1.876E-002   1.194E-001   2.839E-001   1.208E-001   4.555E-001   1.519E-004   2.237E-009   1.315E-015   4.987E-023   1.777E-030   1.062E-030   1.411E-030   4.600E-030   3.800E-054   3.626E-080
 5.55   4.200E-013   2.044E-008   3.694E-005   5.634E-003   5.139E-002   2.196E-001   3.313E-001   7.922E-002   3.128E-001   3.162E-005   8.219E-011   5.915E-018   2.916E-026   7.936E-032   4.852E-032   6.369E-032   2.088E-031   5.494E-056   1.553E-082
 5.50   2.473E-012   1.019E-007   1.509E-004   1.791E-002   1.129E-001   3.164E-001   2.931E-001   3.899E-002   2.205E-001   8.224E-006   4.039E-012   3.502E-020   4.643E-029   6.946E-033   4.160E-033   5.398E-033   1.768E-032   1.904E-057   2.102E-084
 5.45   1.234E-011   4.313E-007   5.211E-004   4.778E-002   2.043E-001   3.658E-001   1.998E-001   1.582E-002   1.660E-001   2.974E-006   3.434E-013   3.963E-022   3.097E-031   1.073E-033   6.300E-034   8.090E-034   2.628E-033   1.440E-058   7.827E-086
 5.40   5.289E-011   1.573E-006   1.543E-003   1.082E-001   3.072E-001   3.400E-001   1.048E-001   6.509E-003   1.318E-001   1.387E-006   4.806E-014   9.240E-024   6.896E-033   2.413E-034   1.390E-034   1.771E-034   5.665E-034   1.822E-059   5.664E-087
 5.35   1.936E-010   4.922E-006   3.906E-003   2.074E-001   3.822E-001   2.523E-001   4.257E-002   3.603E-003   1.080E-001   7.545E-007   9.483E-015   3.463E-025   4.542E-034   6.712E-035   3.805E-035   4.825E-035   1.509E-034   3.092E-060   5.999E-088
 5.30   6.098E-010   1.332E-005   8.531E-003   3.397E-001   3.952E-001   1.498E-001   1.418E-002   2.690E-003   8.987E-002   4.477E-007   2.313E-015   2.047E-026   8.193E-035   2.085E-035   1.165E-035   1.479E-035   4.494E-035   6.135E-061   7.797E-089
 5.25   1.690E-009   3.190E-005   1.642E-002   4.855E-001   3.436E-001   7.232E-002   4.615E-003   2.266E-003   7.531E-002   2.788E-007   6.405E-016   1.606E-027   2.412E-035   6.799E-036   3.756E-036   4.801E-036   1.408E-035   1.312E-061   1.121E-089
 5.20   4.221E-009   6.929E-005   2.857E-002   6.189E-001   2.557E-001   2.944E-002   2.076E-003   1.977E-003   6.323E-002   1.783E-007   1.919E-016   1.525E-028   8.130E-036   2.251E-036   1.231E-036   1.597E-036   4.493E-036   2.895E-062   1.685E-090
 5.15   9.738E-009   1.399E-004   4.603E-002   7.192E-001   1.674E-001   1.100E-002   1.448E-003   1.754E-003   5.304E-002   1.157E-007   6.060E-017   1.671E-029   2.814E-036   7.438E-037   4.031E-037   5.353E-037   1.438E-036   6.449E-063   2.580E-091
 5.10   2.123E-008   2.693E-004   7.050E-002   7.781E-001   9.939E-002   4.480E-003   1.237E-003   1.580E-003   4.442E-002   7.582E-008   1.987E-017   2.059E-030   9.697E-037   2.438E-037   1.310E-037   1.795E-037   4.584E-037   1.439E-063   3.978E-092
 5.05   4.499E-008   5.077E-004   1.052E-001   7.974E-001   5.479E-002   2.467E-003   1.117E-003   1.444E-003   3.711E-002   4.988E-008   6.674E-018   2.782E-031   3.285E-037   7.894E-038   4.201E-038   5.983E-038   1.449E-037   3.193E-064   6.127E-093
 5.00   9.339E-008   9.442E-004   1.536E-001   7.816E-001   2.871E-002   1.917E-003   1.024E-003   1.339E-003   3.088E-002   3.277E-008   2.259E-018   4.000E-032   1.081E-037   2.505E-038   1.319E-038   1.962E-038   4.507E-038   6.970E-065   9.296E-094
 4.95   1.886E-007   1.720E-003   2.170E-001   7.372E-001   1.448E-002   1.789E-003   9.457E-004   1.260E-003   2.554E-002   2.135E-008   7.558E-019   5.917E-033   3.411E-038   7.701E-039   4.006E-039   6.237E-039   1.361E-038   1.472E-065   1.361E-094
 4.90   3.631E-007   2.999E-003   2.890E-001   6.758E-001   7.339E-003   1.776E-003   8.733E-004   1.201E-003   2.095E-002   1.370E-008   2.449E-019   8.707E-034   1.018E-038   2.262E-039   1.161E-039   1.891E-039   3.930E-039   2.952E-066   1.878E-095
