 6.85   9.163E-053   7.187E-046   1.706E-039   1.689E-033   3.898E-028   2.882E-023   8.113E-020   6.735E-017   2.520E-014   3.593E-012   3.513E-010   2.282E-008   1.668E-006   6.882E-005   2.056E-003   3.480E-002   3.662E-001   3.413E-001   1.760E-001   6.099E-002   1.579E-002   2.444E-003   3.086E-004   2.414E-005   2.056E-006   1.785E-013   1.928E-021
 6.80   2.634E-051   1.783E-044   3.617E-038   3.093E-032   6.152E-027   3.909E-022   9.352E-019   6.496E-016   2.014E-013   2.314E-011   1.808E-009   9.284E-008   5.270E-006   1.699E-004   4.012E-003   5.514E-002   4.794E-001   3.164E-001   1.133E-001   2.661E-002   4.557E-003   4.531E-004   3.526E-005   1.651E-006   8.138E-008   5.627E-016   4.041E-025
 6.75   7.890E-050   4.603E-043   7.964E-037   5.861E-031   1.005E-025   5.260E-021   1.067E-017   6.187E-015   1.582E-012   1.454E-010   9.010E-009   3.624E-007   1.581E-005   3.937E-004   7.257E-003   8.012E-002   5.738E-001   2.632E-001   6.412E-002   9.957E-003   1.093E-003   6.713E-005   3.073E-006   8.173E-008   2.201E-009   8.623E-019   2.938E-029
 6.70   2.403E-048   1.207E-041   1.779E-035   1.124E-029   1.674E-024   7.279E-020   1.248E-016   6.012E-014   1.263E-011   9.210E-010   4.486E-008   1.401E-006   4.639E-005   8.804E-004   1.248E-002   1.093E-001   6.415E-001   2.001E-001   3.227E-002   3.199E-003   2.156E-004   7.787E-006   1.978E-007   2.817E-009   3.904E-011   6.266E-022   7.343E-034
 6.65   7.444E-047   3.212E-040   4.022E-034   2.182E-028   2.829E-023   1.058E-018   1.529E-015   6.100E-013   1.047E-010   6.014E-009   2.282E-007   5.474E-006   1.358E-004   1.935E-003   2.078E-002   1.419E-001   6.795E-001   1.404E-001   1.447E-002   8.778E-004   3.455E-005   6.938E-007   9.230E-009   6.652E-011   4.493E-013   2.218E-025   6.729E-039
 6.60   2.514E-045   9.309E-039   9.878E-033   4.605E-027   5.078E-022   1.653E-017   2.003E-014   6.587E-012   9.188E-010   4.121E-008   1.207E-006   2.201E-005   4.035E-004   4.249E-003   3.391E-002   1.772E-001   6.875E-001   9.082E-002   5.731E-003   2.021E-004   4.398E-006   4.649E-008   3.062E-010   1.057E-012   3.309E-015   3.882E-029   2.363E-044
 6.55   9.685E-044   3.071E-037   2.753E-031   1.103E-025   1.003E-020   2.813E-016   2.850E-013   7.692E-011   8.675E-009   3.009E-007   6.733E-006   9.215E-005   1.230E-003   9.401E-003   5.464E-002   2.135E-001   6.653E-001   5.379E-002   1.977E-003   3.853E-005   4.395E-007   2.315E-009   7.151E-012   1.121E-014   1.548E-017   3.420E-033   3.322E-050
 6.50   4.174E-042   1.131E-035   8.547E-030   2.911E-024   2.198E-019   5.254E-015   4.432E-012   9.774E-010   8.858E-008   2.352E-006   3.978E-005   4.037E-004   3.858E-003   2.100E-002   8.688E-002   2.469E-001   6.114E-001   2.890E-002   5.902E-004   6.032E-006   3.424E-008   8.524E-011   1.173E-013   7.842E-017   4.466E-020   1.519E-037   1.930E-056
 6.45   1.966E-040   4.547E-034   2.892E-028   8.271E-023   5.307E-018   1.073E-013   7.500E-011   1.345E-008   9.739E-007   1.958E-005   2.471E-004   1.833E-003   1.234E-002   4.682E-002   1.344E-001   2.689E-001   5.214E-001   1.381E-002   1.494E-004   7.607E-007   2.041E-009   2.265E-012   1.297E-015   3.372E-019   7.161E-023   2.848E-042  -1.599E-062
 6.40   9.774E-039   1.925E-032   1.031E-026   2.477E-021   1.360E-016   2.318E-012   1.334E-009   1.937E-007   1.113E-005   1.673E-004   1.556E-003   8.309E-003   3.861E-002   9.988E-002   1.935E-001   2.619E-001   3.905E-001   5.550E-003   3.030E-005   7.262E-008   8.622E-011   3.916E-014   8.420E-018   7.481E-022   5.175E-026   2.537E-047   3.436E-070
