 8.29   1.666E-070   1.137E-062   4.250E-056   3.792E-050   1.634E-044   3.118E-039   6.097E-034   2.468E-029   4.826E-025   4.347E-021   2.356E-017   8.225E-014   2.163E-010   2.695E-007   1.581E-004   1.803E-002   9.818E-001
 8.28   2.535E-070   1.705E-062   6.251E-056   5.440E-050   2.285E-044   4.252E-039   8.097E-034   3.191E-029   6.071E-025   5.320E-021   2.804E-017   9.519E-014   2.435E-010   2.951E-007   1.684E-004   1.858E-002   9.813E-001
 8.27   3.862E-070   2.558E-062   9.198E-056   7.806E-050   3.198E-044   5.801E-039   1.076E-033   4.127E-029   7.641E-025   6.512E-021   3.338E-017   1.102E-013   2.742E-010   3.232E-007   1.795E-004   1.915E-002   9.807E-001
 8.26   5.887E-070   3.840E-062   1.354E-055   1.121E-049   4.477E-044   7.918E-039   1.430E-033   5.340E-029   9.619E-025   7.974E-021   3.975E-017   1.276E-013   3.089E-010   3.540E-007   1.913E-004   1.973E-002   9.801E-001
 8.25   8.979E-070   5.768E-062   1.994E-055   1.610E-049   6.272E-044   1.081E-038   1.901E-033   6.912E-029   1.211E-024   9.767E-021   4.735E-017   1.478E-013   3.480E-010   3.879E-007   2.039E-004   2.034E-002   9.795E-001
 8.24   1.371E-069   8.670E-062   2.939E-055   2.314E-049   8.791E-044   1.477E-038   2.530E-033   8.952E-029   1.526E-024   1.197E-020   5.642E-017   1.712E-013   3.921E-010   4.251E-007   2.174E-004   2.096E-002   9.788E-001
 8.23   2.093E-069   1.304E-061   4.335E-055   3.328E-049   1.233E-043   2.020E-038   3.368E-033   1.160E-028   1.924E-024   1.467E-020   6.725E-017   1.984E-013   4.420E-010   4.659E-007   2.318E-004   2.161E-002   9.782E-001
 8.22   3.200E-069   1.962E-061   6.396E-055   4.789E-049   1.730E-043   2.763E-038   4.485E-033   1.503E-028   2.426E-024   1.799E-020   8.019E-017   2.300E-013   4.983E-010   5.107E-007   2.473E-004   2.228E-002   9.775E-001
 8.21   4.894E-069   2.955E-061   9.442E-055   6.894E-049   2.429E-043   3.781E-038   5.976E-033   1.950E-028   3.060E-024   2.207E-020   9.565E-017   2.666E-013   5.619E-010   5.600E-007   2.638E-004   2.297E-002   9.768E-001
 8.20   7.491E-069   4.452E-061   1.394E-054   9.929E-049   3.411E-043   5.176E-038   7.966E-033   2.529E-028   3.861E-024   2.709E-020   1.141E-016   3.092E-013   6.338E-010   6.141E-007   2.814E-004   2.368E-002   9.760E-001
 8.19   1.147E-068   6.710E-061   2.060E-054   1.431E-048   4.793E-043   7.089E-038   1.062E-032   3.282E-028   4.874E-024   3.325E-020   1.362E-016   3.587E-013   7.150E-010   6.736E-007   3.003E-004   2.442E-002   9.753E-001
 8.18   1.759E-068   1.012E-060   3.045E-054   2.062E-048   6.737E-043   9.712E-038   1.417E-032   4.260E-028   6.154E-024   4.083E-020   1.626E-016   4.162E-013   8.068E-010   7.390E-007   3.205E-004   2.518E-002   9.745E-001
 8.17   2.699E-068   1.527E-060   4.504E-054   2.974E-048   9.475E-043   1.331E-037   1.891E-032   5.532E-028   7.774E-024   5.016E-020   1.942E-016   4.830E-013   9.106E-010   8.109E-007   3.421E-004   2.597E-002   9.737E-001
 8.16   4.144E-068   2.307E-060   6.665E-054   4.292E-048   1.333E-042   1.826E-037   2.525E-032   7.188E-028   9.824E-024   6.164E-020   2.319E-016   5.608E-013   1.028E-009   8.900E-007   3.652E-004   2.679E-002   9.728E-001
 8.15   6.369E-068   3.487E-060   9.870E-054   6.198E-048   1.877E-042   2.506E-037   3.374E-032   9.344E-028   1.242E-023   7.577E-020   2.771E-016   6.512E-013   1.161E-009   9.770E-007   3.900E-004   2.763E-002   9.720E-001
 8.14   9.798E-068   5.275E-060   1.463E-053   8.958E-048   2.646E-042   3.442E-037   4.511E-032   1.216E-027   1.571E-023   9.319E-020   3.313E-016   7.564E-013   1.311E-009   1.073E-006   4.166E-004   2.851E-002   9.711E-001
 8.13   1.509E-067   7.987E-060   2.170E-053   1.296E-047   3.731E-042   4.731E-037   6.035E-032   1.582E-027   1.988E-023   1.147E-019   3.962E-016   8.790E-013   1.481E-009   1.178E-006   4.450E-004   2.941E-002   9.701E-001
 8.12   2.325E-067   1.210E-059   3.220E-053   1.875E-047   5.265E-042   6.506E-037   8.079E-032   2.060E-027   2.518E-023   1.411E-019   4.740E-016   1.022E-012   1.674E-009   1.294E-006   4.755E-004   3.034E-002   9.692E-001
 8.11   3.586E-067   1.835E-059   4.782E-053   2.716E-047   7.435E-042   8.953E-037   1.082E-031   2.685E-027   3.189E-023   1.738E-019   5.672E-016   1.188E-012   1.892E-009   1.422E-006   5.083E-004   3.131E-002   9.682E-001
 8.10   5.536E-067   2.785E-059   7.107E-053   3.936E-047   1.050E-041   1.233E-036   1.450E-031   3.500E-027   4.042E-023   2.141E-019   6.790E-016   1.382E-012   2.139E-009   1.563E-006   5.434E-004   3.232E-002   9.671E-001
 8.09   8.551E-067   4.229E-059   1.057E-052   5.706E-047   1.485E-041   1.698E-036   1.944E-031   4.565E-027   5.125E-023   2.639E-019   8.132E-016   1.607E-012   2.419E-009   1.718E-006   5.810E-004   3.336E-002   9.661E-001
 8.08   1.322E-066   6.427E-059   1.572E-052   8.278E-047   2.100E-041   2.340E-036   2.608E-031   5.956E-027   6.501E-023   3.253E-019   9.743E-016   1.871E-012   2.737E-009   1.889E-006   6.214E-004   3.444E-002   9.649E-001
 8.07   2.045E-066   9.772E-059   2.341E-052   1.202E-046   2.971E-041   3.227E-036   3.500E-031   7.775E-027   8.252E-023   4.013E-019   1.168E-015   2.178E-012   3.097E-009   2.078E-006   6.648E-004   3.555E-002   9.638E-001
 8.06   3.167E-066   1.487E-058   3.488E-052   1.745E-046   4.208E-041   4.454E-036   4.700E-031   1.016E-026   1.048E-022   4.953E-019   1.400E-015   2.536E-012   3.506E-009   2.286E-006   7.115E-004   3.671E-002   9.626E-001
 8.05   4.909E-066   2.265E-058   5.199E-052   2.537E-046   5.962E-041   6.150E-036   6.315E-031   1.327E-026   1.331E-022   6.116E-019   1.679E-015   2.955E-012   3.970E-009   2.516E-006   7.616E-004   3.791E-002   9.613E-001
 8.04   7.617E-066   3.452E-058   7.757E-052   3.690E-046   8.455E-041   8.497E-036   8.492E-031   1.736E-026   1.693E-022   7.555E-019   2.016E-015   3.444E-012   4.497E-009   2.770E-006   8.155E-004   3.916E-002   9.600E-001
 8.03   1.183E-065   5.265E-058   1.158E-051   5.371E-046   1.200E-040   1.175E-035   1.143E-030   2.271E-026   2.153E-022   9.339E-019   2.420E-015   4.015E-012   5.096E-009   3.050E-006   8.734E-004   4.045E-002   9.587E-001
