 7.21   4.638E-028   2.314E-021   7.745E-016   6.723E-011   7.842E-007   7.702E-004   9.992E-001
 7.20   5.557E-028   2.695E-021   8.764E-016   7.399E-011   8.399E-007   7.962E-004   9.992E-001
 7.19   6.662E-028   3.139E-021   9.922E-016   8.146E-011   8.999E-007   8.232E-004   9.992E-001
 7.18   7.988E-028   3.657E-021   1.124E-015   8.971E-011   9.644E-007   8.513E-004   9.991E-001
 7.17   9.582E-028   4.263E-021   1.273E-015   9.883E-011   1.034E-006   8.805E-004   9.991E-001
 7.16   1.150E-027   4.970E-021   1.442E-015   1.089E-010   1.109E-006   9.109E-004   9.991E-001
 7.15   1.381E-027   5.797E-021   1.634E-015   1.200E-010   1.189E-006   9.425E-004   9.991E-001
 7.14   1.658E-027   6.764E-021   1.853E-015   1.323E-010   1.276E-006   9.754E-004   9.990E-001
 7.13   1.992E-027   7.896E-021   2.101E-015   1.459E-010   1.370E-006   1.010E-003   9.990E-001
 7.12   2.395E-027   9.220E-021   2.384E-015   1.610E-010   1.471E-006   1.045E-003   9.990E-001
 7.11   2.881E-027   1.077E-020   2.706E-015   1.776E-010   1.580E-006   1.082E-003   9.989E-001
 7.10   3.466E-027   1.259E-020   3.072E-015   1.961E-010   1.698E-006   1.121E-003   9.989E-001
 7.09   4.173E-027   1.472E-020   3.490E-015   2.166E-010   1.826E-006   1.161E-003   9.988E-001
 7.08   5.027E-027   1.722E-020   3.966E-015   2.393E-010   1.964E-006   1.204E-003   9.988E-001
 7.07   6.059E-027   2.016E-020   4.509E-015   2.645E-010   2.113E-006   1.248E-003   9.988E-001
 7.06   7.307E-027   2.361E-020   5.129E-015   2.925E-010   2.276E-006   1.294E-003   9.987E-001
 7.05   8.817E-027   2.766E-020   5.836E-015   3.236E-010   2.451E-006   1.342E-003   9.987E-001
 7.04   1.064E-026   3.242E-020   6.644E-015   3.581E-010   2.642E-006   1.393E-003   9.986E-001
 7.03   1.286E-026   3.802E-020   7.567E-015   3.965E-010   2.848E-006   1.446E-003   9.986E-001
 7.02   1.554E-026   4.461E-020   8.622E-015   4.391E-010   3.072E-006   1.501E-003   9.985E-001
 7.01   1.878E-026   5.237E-020   9.827E-015   4.865E-010   3.315E-006   1.559E-003   9.984E-001
 7.00   2.272E-026   6.150E-020   1.121E-014   5.392E-010   3.578E-006   1.620E-003   9.984E-001
 6.99   2.750E-026   7.226E-020   1.278E-014   5.978E-010   3.865E-006   1.683E-003   9.983E-001
 6.98   3.329E-026   8.493E-020   1.459E-014   6.631E-010   4.176E-006   1.749E-003   9.982E-001
 6.97   4.033E-026   9.988E-020   1.665E-014   7.358E-010   4.514E-006   1.819E-003   9.982E-001
 6.96   4.889E-026   1.175E-019   1.902E-014   8.167E-010   4.882E-006   1.892E-003   9.981E-001
 6.95   5.929E-026   1.383E-019   2.173E-014   9.070E-010   5.283E-006   1.968E-003   9.980E-001
 6.94   7.197E-026   1.630E-019   2.484E-014   1.008E-009   5.719E-006   2.049E-003   9.979E-001
 6.93   8.741E-026   1.921E-019   2.842E-014   1.120E-009   6.196E-006   2.133E-003   9.979E-001
 6.92   1.062E-025   2.265E-019   3.252E-014   1.246E-009   6.715E-006   2.222E-003   9.978E-001
 6.91   1.292E-025   2.672E-019   3.723E-014   1.386E-009   7.282E-006   2.315E-003   9.977E-001
 6.90   1.571E-025   3.154E-019   4.264E-014   1.543E-009   7.901E-006   2.413E-003   9.976E-001
 6.89   1.912E-025   3.725E-019   4.887E-014   1.718E-009   8.578E-006   2.517E-003   9.975E-001
 6.88   2.328E-025   4.401E-019   5.602E-014   1.913E-009   9.317E-006   2.625E-003   9.974E-001
 6.87   2.837E-025   5.203E-019   6.426E-014   2.132E-009   1.013E-005   2.740E-003   9.972E-001
 6.86   3.458E-025   6.155E-019   7.375E-014   2.378E-009   1.101E-005   2.861E-003   9.971E-001
 6.85   4.219E-025   7.286E-019   8.469E-014   2.653E-009   1.198E-005   2.988E-003   9.970E-001
 6.84   5.151E-025   8.630E-019   9.732E-014   2.962E-009   1.305E-005   3.123E-003   9.969E-001
 6.83   6.295E-025   1.023E-018   1.119E-013   3.308E-009   1.422E-005   3.265E-003   9.967E-001
 6.82   7.698E-025   1.213E-018   1.287E-013   3.697E-009   1.551E-005   3.415E-003   9.966E-001
 6.81   9.420E-025   1.440E-018   1.481E-013   4.133E-009   1.692E-005   3.574E-003   9.964E-001
 6.80   1.154E-024   1.710E-018   1.706E-013   4.624E-009   1.847E-005   3.742E-003   9.962E-001
 6.79   1.413E-024   2.031E-018   1.966E-013   5.175E-009   2.018E-005   3.919E-003   9.961E-001
 6.78   1.733E-024   2.414E-018   2.266E-013   5.794E-009   2.206E-005   4.108E-003   9.959E-001
 6.77   2.126E-024   2.872E-018   2.614E-013   6.491E-009   2.413E-005   4.307E-003   9.957E-001
 6.76   2.610E-024   3.418E-018   3.016E-013   7.276E-009   2.641E-005   4.518E-003   9.955E-001
 6.75   3.206E-024   4.071E-018   3.483E-013   8.160E-009   2.894E-005   4.742E-003   9.952E-001
 6.74   3.942E-024   4.852E-018   4.025E-013   9.157E-009   3.172E-005   4.980E-003   9.950E-001
 6.73   4.849E-024   5.788E-018   4.654E-013   1.028E-008   3.480E-005   5.233E-003   9.947E-001
 6.72   5.971E-024   6.909E-018   5.385E-013   1.155E-008   3.822E-005   5.502E-003   9.945E-001
 6.71   7.357E-024   8.252E-018   6.235E-013   1.299E-008   4.199E-005   5.788E-003   9.942E-001
 6.70   9.072E-024   9.863E-018   7.224E-013   1.461E-008   4.618E-005   6.093E-003   9.939E-001
 6.69   1.120E-023   1.180E-017   8.374E-013   1.644E-008   5.083E-005   6.418E-003   9.935E-001
 6.68   1.383E-023   1.412E-017   9.714E-013   1.852E-008   5.599E-005   6.765E-003   9.932E-001
 6.67   1.709E-023   1.691E-017   1.128E-012   2.087E-008   6.173E-005   7.134E-003   9.928E-001
 6.66   2.115E-023   2.027E-017   1.310E-012   2.353E-008   6.812E-005   7.529E-003   9.924E-001
 6.65   2.618E-023   2.432E-017   1.523E-012   2.656E-008   7.523E-005   7.950E-003   9.920E-001
 6.64   3.245E-023   2.921E-017   1.772E-012   2.999E-008   8.315E-005   8.401E-003   9.915E-001
 6.63   4.026E-023   3.510E-017   2.063E-012   3.389E-008   9.200E-005   8.883E-003   9.910E-001
 6.62   4.998E-023   4.222E-017   2.404E-012   3.832E-008   1.019E-004   9.398E-003   9.905E-001
 6.61   6.211E-023   5.082E-017   2.803E-012   4.336E-008   1.129E-004   9.950E-003   9.899E-001
 6.60   7.723E-023   6.122E-017   3.271E-012   4.909E-008   1.253E-004   1.054E-002   9.893E-001
 6.59   9.610E-023   7.379E-017   3.819E-012   5.562E-008   1.391E-004   1.118E-002   9.887E-001
 6.58   1.197E-022   8.901E-017   4.463E-012   6.305E-008   1.546E-004   1.186E-002   9.880E-001
 6.57   1.492E-022   1.075E-016   5.218E-012   7.152E-008   1.720E-004   1.260E-002   9.872E-001
 6.56   1.861E-022   1.298E-016   6.107E-012   8.119E-008   1.915E-004   1.339E-002   9.864E-001
 6.55   2.324E-022   1.570E-016   7.153E-012   9.223E-008   2.135E-004   1.424E-002   9.856E-001
 6.54   2.906E-022   1.901E-016   8.386E-012   1.049E-007   2.382E-004   1.515E-002   9.846E-001
 6.53   3.638E-022   2.303E-016   9.840E-012   1.193E-007   2.661E-004   1.614E-002   9.836E-001
 6.52   4.558E-022   2.794E-016   1.156E-011   1.359E-007   2.976E-004   1.721E-002   9.825E-001
 6.51   5.718E-022   3.392E-016   1.358E-011   1.548E-007   3.332E-004   1.836E-002   9.813E-001
 6.50   7.180E-022   4.123E-016   1.598E-011   1.766E-007   3.734E-004   1.961E-002   9.800E-001
 6.49   9.025E-022   5.015E-016   1.882E-011   2.016E-007   4.190E-004   2.096E-002   9.786E-001
 6.48   1.136E-021   6.108E-016   2.218E-011   2.303E-007   4.708E-004   2.243E-002   9.771E-001
 6.47   1.430E-021   7.446E-016   2.618E-011   2.633E-007   5.296E-004   2.402E-002   9.755E-001
 6.46   1.804E-021   9.088E-016   3.092E-011   3.013E-007   5.964E-004   2.575E-002   9.737E-001
 6.45   2.278E-021   1.110E-015   3.656E-011   3.451E-007   6.726E-004   2.763E-002   9.717E-001
 6.44   2.880E-021   1.358E-015   4.327E-011   3.957E-007   7.595E-004   2.968E-002   9.696E-001
 6.43   3.646E-021   1.664E-015   5.127E-011   4.541E-007   8.587E-004   3.190E-002   9.672E-001
 6.42   4.622E-021   2.041E-015   6.083E-011   5.216E-007   9.722E-004   3.433E-002   9.647E-001
