 5.41   1.940E-007   9.560E-004   9.990E-001
 5.40   2.177E-007   1.039E-003   9.990E-001
 5.39   2.443E-007   1.130E-003   9.989E-001
 5.38   2.743E-007   1.229E-003   9.988E-001
 5.37   3.080E-007   1.337E-003   9.987E-001
 5.36   3.460E-007   1.456E-003   9.985E-001
 5.35   3.887E-007   1.586E-003   9.984E-001
 5.34   4.367E-007   1.729E-003   9.983E-001
 5.33   4.906E-007   1.885E-003   9.981E-001
 5.32   5.514E-007   2.056E-003   9.979E-001
 5.31   6.197E-007   2.243E-003   9.978E-001
 5.30   6.965E-007   2.448E-003   9.976E-001
 5.29   7.828E-007   2.672E-003   9.973E-001
 5.28   8.799E-007   2.918E-003   9.971E-001
 5.27   9.889E-007   3.187E-003   9.968E-001
 5.26   1.111E-006   3.481E-003   9.965E-001
 5.25   1.249E-006   3.802E-003   9.962E-001
 5.24   1.403E-006   4.153E-003   9.958E-001
 5.23   1.576E-006   4.536E-003   9.955E-001
 5.22   1.770E-006   4.953E-003   9.950E-001
 5.21   1.986E-006   5.407E-003   9.946E-001
 5.20   2.228E-006   5.900E-003   9.941E-001
 5.19   2.497E-006   6.435E-003   9.936E-001
 5.18   2.797E-006   7.014E-003   9.930E-001
 5.17   3.130E-006   7.640E-003   9.924E-001
 5.16   3.499E-006   8.314E-003   9.917E-001
 5.15   3.908E-006   9.040E-003   9.910E-001
 5.14   4.360E-006   9.819E-003   9.902E-001
 5.13   4.858E-006   1.065E-002   9.893E-001
 5.12   5.407E-006   1.155E-002   9.884E-001
 5.11   6.011E-006   1.250E-002   9.875E-001
 5.10   6.675E-006   1.351E-002   9.865E-001
 5.09   7.403E-006   1.459E-002   9.854E-001
 5.08   8.201E-006   1.573E-002   9.843E-001
 5.07   9.076E-006   1.693E-002   9.831E-001
 5.06   1.003E-005   1.821E-002   9.818E-001
 5.05   1.108E-005   1.954E-002   9.804E-001
 5.04   1.222E-005   2.095E-002   9.790E-001
 5.03   1.346E-005   2.243E-002   9.776E-001
 5.02   1.482E-005   2.397E-002   9.760E-001
 5.01   1.630E-005   2.557E-002   9.744E-001
 5.00   1.792E-005   2.725E-002   9.727E-001
 4.99   1.969E-005   2.898E-002   9.710E-001
 4.98   2.163E-005   3.078E-002   9.692E-001
 4.97   2.376E-005   3.264E-002   9.673E-001
 4.96   2.610E-005   3.455E-002   9.654E-001
 4.95   2.867E-005   3.652E-002   9.634E-001
 4.94   3.151E-005   3.855E-002   9.614E-001
 4.93   3.466E-005   4.063E-002   9.593E-001
 4.92   3.815E-005   4.275E-002   9.572E-001
 4.91   4.202E-005   4.492E-002   9.550E-001
 4.90   4.635E-005   4.714E-002   9.528E-001
 4.89   5.118E-005   4.940E-002   9.506E-001
 4.88   5.659E-005   5.169E-002   9.483E-001
 4.87   6.265E-005   5.403E-002   9.459E-001
 4.86   6.946E-005   5.640E-002   9.435E-001
 4.85   7.711E-005   5.880E-002   9.411E-001
 4.84   8.572E-005   6.123E-002   9.387E-001
 4.83   9.540E-005   6.370E-002   9.362E-001
 4.82   1.063E-004   6.619E-002   9.337E-001
 4.81   1.185E-004   6.871E-002   9.312E-001
 4.80   1.322E-004   7.126E-002   9.286E-001
 4.79   1.475E-004   7.383E-002   9.260E-001
 4.78   1.646E-004   7.644E-002   9.234E-001
 4.77   1.836E-004   7.906E-002   9.208E-001
 4.76   2.048E-004   8.171E-002   9.181E-001
 4.75   2.283E-004   8.439E-002   9.154E-001
 4.74   2.543E-004   8.709E-002   9.127E-001
 4.73   2.829E-004   8.981E-002   9.099E-001
 4.72   3.143E-004   9.256E-002   9.071E-001
 4.71   3.487E-004   9.533E-002   9.043E-001
 4.70   3.863E-004   9.812E-002   9.015E-001
 4.69   4.271E-004   1.009E-001   8.986E-001
 4.68   4.714E-004   1.038E-001   8.958E-001
 4.67   5.191E-004   1.066E-001   8.929E-001
 4.66   5.703E-004   1.095E-001   8.899E-001
 4.65   6.252E-004   1.124E-001   8.870E-001
 4.64   6.838E-004   1.153E-001   8.840E-001
 4.63   7.461E-004   1.182E-001   8.811E-001
 4.62   8.121E-004   1.211E-001   8.781E-001
 4.61   8.818E-004   1.240E-001   8.751E-001
 4.60   9.552E-004   1.270E-001   8.721E-001
 4.59   1.032E-003   1.299E-001   8.691E-001
 4.58   1.113E-003   1.328E-001   8.660E-001
 4.57   1.197E-003   1.358E-001   8.630E-001
 4.56   1.284E-003   1.387E-001   8.600E-001
 4.55   1.375E-003   1.417E-001   8.570E-001
 4.54   1.470E-003   1.446E-001   8.539E-001
 4.53   1.567E-003   1.475E-001   8.509E-001
 4.52   1.668E-003   1.505E-001   8.478E-001
 4.51   1.772E-003   1.534E-001   8.448E-001
 4.50   1.879E-003   1.564E-001   8.418E-001
 4.49   1.989E-003   1.593E-001   8.387E-001
 4.48   2.103E-003   1.622E-001   8.357E-001
 4.47   2.220E-003   1.652E-001   8.326E-001
 4.46   2.340E-003   1.682E-001   8.295E-001
 4.45   2.465E-003   1.711E-001   8.264E-001
 4.44   2.593E-003   1.741E-001   8.233E-001
 4.43   2.726E-003   1.772E-001   8.201E-001
 4.42   2.864E-003   1.802E-001   8.169E-001
 4.41   3.007E-003   1.833E-001   8.136E-001
 4.40   3.155E-003   1.865E-001   8.103E-001
 4.39   3.310E-003   1.897E-001   8.070E-001
 4.38   3.471E-003   1.930E-001   8.035E-001
 4.37   3.640E-003   1.964E-001   8.000E-001
 4.36   3.817E-003   1.998E-001   7.964E-001
 4.35   4.003E-003   2.033E-001   7.927E-001
 4.34   4.200E-003   2.070E-001   7.888E-001
 4.33   4.408E-003   2.107E-001   7.849E-001
 4.32   4.629E-003   2.146E-001   7.808E-001
 4.31   4.863E-003   2.186E-001   7.765E-001
 4.30   5.114E-003   2.228E-001   7.721E-001
 4.29   5.382E-003   2.272E-001   7.675E-001
 4.28   5.669E-003   2.317E-001   7.626E-001
 4.27   5.979E-003   2.365E-001   7.575E-001
 4.26   6.312E-003   2.415E-001   7.522E-001
 4.25   6.673E-003   2.467E-001   7.466E-001
 4.24   7.065E-003   2.522E-001   7.407E-001
 4.23   7.492E-003   2.580E-001   7.345E-001
 4.22   7.957E-003   2.641E-001   7.280E-001
 4.21   8.466E-003   2.705E-001   7.210E-001
 4.20   9.024E-003   2.773E-001   7.136E-001
 4.19   9.637E-003   2.845E-001   7.058E-001
 4.18   1.031E-002   2.921E-001   6.976E-001
 4.17   1.106E-002   3.002E-001   6.888E-001
 4.16   1.189E-002   3.087E-001   6.794E-001
 4.15   1.280E-002   3.177E-001   6.695E-001
 4.14   1.382E-002   3.272E-001   6.589E-001
 4.13   1.496E-002   3.373E-001   6.477E-001
 4.12   1.622E-002   3.479E-001   6.358E-001
 4.11   1.763E-002   3.592E-001   6.232E-001
 4.10   1.921E-002   3.710E-001   6.098E-001
 4.09   2.098E-002   3.834E-001   5.957E-001
 4.08   2.296E-002   3.964E-001   5.807E-001
 4.07   2.518E-002   4.100E-001   5.649E-001
 4.06   2.767E-002   4.241E-001   5.482E-001
 4.05   3.046E-002   4.388E-001   5.307E-001
