 8.74   2.323E-110   2.812E-101   1.357E-093   1.245E-086   2.441E-080   1.399E-074   4.423E-069   8.009E-064   6.088E-059   3.598E-054   1.791E-049   3.072E-045   1.084E-040   2.623E-036   3.219E-032   1.930E-028   8.284E-025   1.035E-021   9.580E-019   7.207E-016   4.839E-013   2.422E-010   1.010E-007   2.642E-005   4.093E-003   9.838E-002   8.975E-001
 8.73   4.472E-110   5.298E-101   2.497E-093   2.247E-086   4.336E-080   2.442E-074   7.590E-069   1.340E-063   9.931E-059   5.722E-054   2.776E-049   4.639E-045   1.594E-040   3.759E-036   4.491E-032   2.620E-028   1.095E-024   1.332E-021   1.199E-018   8.775E-016   5.731E-013   2.790E-010   1.132E-007   2.881E-005   4.347E-003   1.012E-001   8.945E-001
 8.72   8.617E-110   9.990E-101   4.601E-093   4.061E-086   7.708E-080   4.267E-074   1.303E-068   2.243E-063   1.621E-058   9.102E-054   4.304E-049   7.009E-045   2.346E-040   5.389E-036   6.269E-032   3.559E-028   1.447E-024   1.716E-021   1.501E-018   1.069E-015   6.789E-013   3.215E-010   1.269E-007   3.142E-005   4.617E-003   1.040E-001   8.913E-001
 8.71   1.662E-109   1.886E-100   8.484E-093   7.343E-086   1.371E-079   7.461E-074   2.239E-068   3.756E-063   2.646E-058   1.449E-053   6.677E-049   1.059E-044   3.454E-040   7.730E-036   8.754E-032   4.837E-028   1.914E-024   2.210E-021   1.881E-018   1.302E-015   8.045E-013   3.704E-010   1.422E-007   3.427E-005   4.904E-003   1.070E-001   8.881E-001
 8.70   3.209E-109   3.563E-100   1.566E-092   1.329E-085   2.441E-079   1.305E-073   3.848E-068   6.294E-063   4.323E-058   2.307E-053   1.036E-048   1.602E-044   5.089E-040   1.109E-035   1.223E-031   6.576E-028   2.532E-024   2.847E-021   2.356E-018   1.586E-015   9.534E-013   4.269E-010   1.594E-007   3.737E-005   5.209E-003   1.100E-001   8.848E-001
 8.69   6.201E-109   6.737E-100   2.893E-092   2.407E-085   4.347E-079   2.284E-073   6.616E-068   1.055E-062   7.065E-058   3.675E-053   1.609E-048   2.424E-044   7.500E-040   1.592E-035   1.709E-031   8.943E-028   3.351E-024   3.669E-021   2.953E-018   1.934E-015   1.130E-012   4.920E-010   1.788E-007   4.077E-005   5.533E-003   1.131E-001   8.813E-001
 8.68   1.200E-108   1.275E-099   5.350E-092   4.364E-085   7.748E-079   4.000E-073   1.138E-067   1.770E-062   1.155E-057   5.858E-053   2.500E-048   3.670E-044   1.106E-039   2.286E-035   2.389E-031   1.217E-027   4.436E-024   4.729E-021   3.702E-018   2.357E-015   1.340E-012   5.672E-010   2.005E-007   4.447E-005   5.877E-003   1.163E-001   8.778E-001
 8.67   2.323E-108   2.417E-099   9.903E-092   7.919E-085   1.382E-078   7.012E-073   1.960E-067   2.971E-062   1.890E-057   9.343E-053   3.887E-048   5.560E-044   1.631E-039   3.285E-035   3.341E-031   1.656E-027   5.875E-024   6.099E-021   4.643E-018   2.875E-015   1.589E-012   6.540E-010   2.248E-007   4.851E-005   6.243E-003   1.196E-001   8.741E-001
 8.66   4.506E-108   4.585E-099   1.835E-091   1.439E-084   2.468E-078   1.230E-072   3.376E-067   4.990E-062   3.096E-057   1.491E-052   6.047E-048   8.426E-044   2.408E-039   4.722E-035   4.676E-031   2.255E-027   7.784E-024   7.870E-021   5.825E-018   3.507E-015   1.885E-012   7.542E-010   2.522E-007   5.293E-005   6.631E-003   1.230E-001   8.703E-001
 8.65   8.749E-108   8.711E-099   3.406E-091   2.616E-084   4.413E-078   2.160E-072   5.823E-067   8.389E-062   5.073E-057   2.382E-052   9.415E-048   1.278E-043   3.557E-039   6.793E-035   6.547E-031   3.073E-027   1.032E-023   1.016E-020   7.312E-018   4.280E-015   2.237E-012   8.699E-010   2.829E-007   5.775E-005   7.044E-003   1.264E-001   8.665E-001
 8.64   1.701E-107   1.657E-098   6.328E-091   4.764E-084   7.898E-078   3.797E-072   1.005E-066   1.412E-061   8.322E-057   3.808E-052   1.467E-047   1.940E-043   5.257E-039   9.778E-035   9.174E-031   4.190E-027   1.369E-023   1.312E-020   9.182E-018   5.225E-015   2.654E-012   1.003E-009   3.173E-007   6.301E-005   7.484E-003   1.300E-001   8.625E-001
 8.63   3.312E-107   3.156E-098   1.177E-090   8.686E-084   1.415E-077   6.681E-072   1.737E-066   2.378E-061   1.366E-056   6.092E-052   2.287E-047   2.946E-043   7.776E-039   1.408E-034   1.286E-030   5.716E-027   1.817E-023   1.695E-020   1.154E-017   6.381E-015   3.151E-012   1.158E-009   3.561E-007   6.876E-005   7.951E-003   1.337E-001   8.583E-001
 8.62   6.456E-107   6.017E-098   2.192E-090   1.585E-083   2.538E-077   1.177E-071   3.003E-066   4.008E-061   2.245E-056   9.755E-052   3.568E-047   4.476E-043   1.151E-038   2.030E-034   1.805E-030   7.802E-027   2.413E-023   2.192E-020   1.450E-017   7.794E-015   3.741E-012   1.336E-009   3.996E-007   7.504E-005   8.447E-003   1.374E-001   8.541E-001
 8.61   1.260E-106   1.149E-097   4.086E-090   2.896E-083   4.555E-077   2.074E-071   5.195E-066   6.759E-061   3.690E-056   1.563E-051   5.571E-047   6.806E-043   1.704E-038   2.927E-034   2.533E-030   1.065E-026   3.206E-023   2.835E-020   1.822E-017   9.524E-015   4.443E-012   1.542E-009   4.484E-007   8.190E-005   8.975E-003   1.413E-001   8.497E-001
 8.60   2.460E-106   2.194E-097   7.623E-090   5.294E-083   8.182E-077   3.656E-071   8.992E-066   1.141E-060   6.070E-056   2.505E-051   8.700E-047   1.035E-042   2.525E-038   4.223E-034   3.557E-030   1.456E-026   4.260E-023   3.667E-020   2.291E-017   1.164E-014   5.278E-012   1.780E-009   5.033E-007   8.939E-005   9.536E-003   1.452E-001   8.452E-001
 8.59   4.810E-106   4.195E-097   1.423E-089   9.683E-083   1.470E-076   6.451E-071   1.557E-065   1.925E-060   9.987E-056   4.017E-051   1.360E-046   1.576E-042   3.742E-038   6.095E-034   4.996E-030   1.989E-026   5.663E-023   4.745E-020   2.882E-017   1.423E-014   6.270E-012   2.055E-009   5.649E-007   9.756E-005   1.013E-002   1.492E-001   8.405E-001
 8.58   9.411E-106   8.029E-097   2.660E-089   1.773E-082   2.644E-076   1.139E-070   2.697E-065   3.251E-060   1.644E-055   6.444E-051   2.125E-046   2.400E-042   5.549E-038   8.800E-034   7.020E-030   2.719E-026   7.531E-023   6.142E-020   3.625E-017   1.740E-014   7.450E-012   2.373E-009   6.341E-007   1.065E-004   1.076E-002   1.534E-001   8.358E-001
